window_id,source_file,class,label_index,vessel_name,vessel_group,session_identifier,split,start_seconds,end_seconds,source_sample_rate_hz,config_hash
cargo-96-000100000ms,Cargo/96.wav,Cargo,0,STAR HARMONIA,star harmonia,Cargo-20171213-154210-96,train,100.000,105.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-96-000105000ms,Cargo/96.wav,Cargo,0,STAR HARMONIA,star harmonia,Cargo-20171213-154210-96,train,105.000,110.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-96-000110000ms,Cargo/96.wav,Cargo,0,STAR HARMONIA,star harmonia,Cargo-20171213-154210-96,train,110.000,115.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-96-000115000ms,Cargo/96.wav,Cargo,0,STAR HARMONIA,star harmonia,Cargo-20171213-154210-96,train,115.000,120.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-96-000120000ms,Cargo/96.wav,Cargo,0,STAR HARMONIA,star harmonia,Cargo-20171213-154210-96,train,120.000,125.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-96-000125000ms,Cargo/96.wav,Cargo,0,STAR HARMONIA,star harmonia,Cargo-20171213-154210-96,train,125.000,130.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-96-000130000ms,Cargo/96.wav,Cargo,0,STAR HARMONIA,star harmonia,Cargo-20171213-154210-96,train,130.000,135.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-96-000135000ms,Cargo/96.wav,Cargo,0,STAR HARMONIA,star harmonia,Cargo-20171213-154210-96,train,135.000,140.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-96-000140000ms,Cargo/96.wav,Cargo,0,STAR HARMONIA,star harmonia,Cargo-20171213-154210-96,train,140.000,145.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-96-000145000ms,Cargo/96.wav,Cargo,0,STAR HARMONIA,star harmonia,Cargo-20171213-154210-96,train,145.000,150.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-96-000150000ms,Cargo/96.wav,Cargo,0,STAR HARMONIA,star harmonia,Cargo-20171213-154210-96,train,150.000,155.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-96-000155000ms,Cargo/96.wav,Cargo,0,STAR HARMONIA,star harmonia,Cargo-20171213-154210-96,train,155.000,160.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-96-000160000ms,Cargo/96.wav,Cargo,0,STAR HARMONIA,star harmonia,Cargo-20171213-154210-96,train,160.000,165.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-96-000165000ms,Cargo/96.wav,Cargo,0,STAR HARMONIA,star harmonia,Cargo-20171213-154210-96,train,165.000,170.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-96-000170000ms,Cargo/96.wav,Cargo,0,STAR HARMONIA,star harmonia,Cargo-20171213-154210-96,train,170.000,175.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-96-000175000ms,Cargo/96.wav,Cargo,0,STAR HARMONIA,star harmonia,Cargo-20171213-154210-96,train,175.000,180.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-96-000180000ms,Cargo/96.wav,Cargo,0,STAR HARMONIA,star harmonia,Cargo-20171213-154210-96,train,180.000,185.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-96-000185000ms,Cargo/96.wav,Cargo,0,STAR HARMONIA,star harmonia,Cargo-20171213-154210-96,train,185.000,190.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-96-000190000ms,Cargo/96.wav,Cargo,0,STAR HARMONIA,star harmonia,Cargo-20171213-154210-96,train,190.000,195.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-99-000000000ms,Cargo/99.wav,Cargo,0,BRAZEN,brazen,Cargo-20171213-234857-99,train,0.000,5.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-99-000005000ms,Cargo/99.wav,Cargo,0,BRAZEN,brazen,Cargo-20171213-234857-99,train,5.000,10.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-99-000010000ms,Cargo/99.wav,Cargo,0,BRAZEN,brazen,Cargo-20171213-234857-99,train,10.000,15.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-99-000015000ms,Cargo/99.wav,Cargo,0,BRAZEN,brazen,Cargo-20171213-234857-99,train,15.000,20.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-99-000020000ms,Cargo/99.wav,Cargo,0,BRAZEN,brazen,Cargo-20171213-234857-99,train,20.000,25.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-99-000025000ms,Cargo/99.wav,Cargo,0,BRAZEN,brazen,Cargo-20171213-234857-99,train,25.000,30.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-99-000030000ms,Cargo/99.wav,Cargo,0,BRAZEN,brazen,Cargo-20171213-234857-99,train,30.000,35.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-99-000035000ms,Cargo/99.wav,Cargo,0,BRAZEN,brazen,Cargo-20171213-234857-99,train,35.000,40.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-99-000040000ms,Cargo/99.wav,Cargo,0,BRAZEN,brazen,Cargo-20171213-234857-99,train,40.000,45.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-99-000045000ms,Cargo/99.wav,Cargo,0,BRAZEN,brazen,Cargo-20171213-234857-99,train,45.000,50.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-99-000050000ms,Cargo/99.wav,Cargo,0,BRAZEN,brazen,Cargo-20171213-234857-99,train,50.000,55.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-99-000055000ms,Cargo/99.wav,Cargo,0,BRAZEN,brazen,Cargo-20171213-234857-99,train,55.000,60.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-99-000060000ms,Cargo/99.wav,Cargo,0,BRAZEN,brazen,Cargo-20171213-234857-99,train,60.000,65.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-99-000065000ms,Cargo/99.wav,Cargo,0,BRAZEN,brazen,Cargo-20171213-234857-99,train,65.000,70.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-99-000070000ms,Cargo/99.wav,Cargo,0,BRAZEN,brazen,Cargo-20171213-234857-99,train,70.000,75.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-99-000075000ms,Cargo/99.wav,Cargo,0,BRAZEN,brazen,Cargo-20171213-234857-99,train,75.000,80.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-99-000080000ms,Cargo/99.wav,Cargo,0,BRAZEN,brazen,Cargo-20171213-234857-99,train,80.000,85.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-99-000085000ms,Cargo/99.wav,Cargo,0,BRAZEN,brazen,Cargo-20171213-234857-99,train,85.000,90.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-99-000090000ms,Cargo/99.wav,Cargo,0,BRAZEN,brazen,Cargo-20171213-234857-99,train,90.000,95.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-99-000095000ms,Cargo/99.wav,Cargo,0,BRAZEN,brazen,Cargo-20171213-234857-99,train,95.000,100.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-99-000100000ms,Cargo/99.wav,Cargo,0,BRAZEN,brazen,Cargo-20171213-234857-99,train,100.000,105.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-99-000105000ms,Cargo/99.wav,Cargo,0,BRAZEN,brazen,Cargo-20171213-234857-99,train,105.000,110.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-99-000110000ms,Cargo/99.wav,Cargo,0,BRAZEN,brazen,Cargo-20171213-234857-99,train,110.000,115.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-99-000115000ms,Cargo/99.wav,Cargo,0,BRAZEN,brazen,Cargo-20171213-234857-99,train,115.000,120.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-99-000120000ms,Cargo/99.wav,Cargo,0,BRAZEN,brazen,Cargo-20171213-234857-99,train,120.000,125.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-99-000125000ms,Cargo/99.wav,Cargo,0,BRAZEN,brazen,Cargo-20171213-234857-99,train,125.000,130.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-99-000130000ms,Cargo/99.wav,Cargo,0,BRAZEN,brazen,Cargo-20171213-234857-99,train,130.000,135.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-99-000135000ms,Cargo/99.wav,Cargo,0,BRAZEN,brazen,Cargo-20171213-234857-99,train,135.000,140.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-99-000140000ms,Cargo/99.wav,Cargo,0,BRAZEN,brazen,Cargo-20171213-234857-99,train,140.000,145.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-99-000145000ms,Cargo/99.wav,Cargo,0,BRAZEN,brazen,Cargo-20171213-234857-99,train,145.000,150.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-99-000150000ms,Cargo/99.wav,Cargo,0,BRAZEN,brazen,Cargo-20171213-234857-99,train,150.000,155.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-99-000155000ms,Cargo/99.wav,Cargo,0,BRAZEN,brazen,Cargo-20171213-234857-99,train,155.000,160.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-99-000160000ms,Cargo/99.wav,Cargo,0,BRAZEN,brazen,Cargo-20171213-234857-99,train,160.000,165.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-99-000165000ms,Cargo/99.wav,Cargo,0,BRAZEN,brazen,Cargo-20171213-234857-99,train,165.000,170.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-99-000170000ms,Cargo/99.wav,Cargo,0,BRAZEN,brazen,Cargo-20171213-234857-99,train,170.000,175.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-99-000175000ms,Cargo/99.wav,Cargo,0,BRAZEN,brazen,Cargo-20171213-234857-99,train,175.000,180.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
cargo-99-000180000ms,Cargo/99.wav,Cargo,0,BRAZEN,brazen,Cargo-20171213-234857-99,train,180.000,185.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
passengership-1-000000000ms,Passengership/1.wav,Passengership,1,QUEEN OF,queen of,Passengership-20160505-125658-1,train,0.000,5.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
passengership-1-000005000ms,Passengership/1.wav,Passengership,1,QUEEN OF,queen of,Passengership-20160505-125658-1,train,5.000,10.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
passengership-1-000010000ms,Passengership/1.wav,Passengership,1,QUEEN OF,queen of,Passengership-20160505-125658-1,train,10.000,15.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
passengership-1-000015000ms,Passengership/1.wav,Passengership,1,QUEEN OF,queen of,Passengership-20160505-125658-1,train,15.000,20.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
passengership-1-000020000ms,Passengership/1.wav,Passengership,1,QUEEN OF,queen of,Passengership-20160505-125658-1,train,20.000,25.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
passengership-1-000025000ms,Passengership/1.wav,Passengership,1,QUEEN OF,queen of,Passengership-20160505-125658-1,train,25.000,30.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
passengership-1-000030000ms,Passengership/1.wav,Passengership,1,QUEEN OF,queen of,Passengership-20160505-125658-1,train,30.000,35.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
passengership-12-000000000ms,Passengership/12.wav,Passengership,1,MALASPINA,malaspina,Passengership-20160528-040358-12,test,0.000,5.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
passengership-12-000005000ms,Passengership/12.wav,Passengership,1,MALASPINA,malaspina,Passengership-20160528-040358-12,test,5.000,10.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
passengership-12-000010000ms,Passengership/12.wav,Passengership,1,MALASPINA,malaspina,Passengership-20160528-040358-12,test,10.000,15.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
passengership-14-000000000ms,Passengership/14.wav,Passengership,1,QUEEN OF,queen of,Passengership-20160601-035047-14,train,0.000,5.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
passengership-14-000005000ms,Passengership/14.wav,Passengership,1,QUEEN OF,queen of,Passengership-20160601-035047-14,train,5.000,10.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
passengership-14-000010000ms,Passengership/14.wav,Passengership,1,QUEEN OF,queen of,Passengership-20160601-035047-14,train,10.000,15.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
passengership-14-000015000ms,Passengership/14.wav,Passengership,1,QUEEN OF,queen of,Passengership-20160601-035047-14,train,15.000,20.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
passengership-14-000020000ms,Passengership/14.wav,Passengership,1,QUEEN OF,queen of,Passengership-20160601-035047-14,train,20.000,25.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
passengership-14-000025000ms,Passengership/14.wav,Passengership,1,QUEEN OF,queen of,Passengership-20160601-035047-14,train,25.000,30.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
passengership-14-000030000ms,Passengership/14.wav,Passengership,1,QUEEN OF,queen of,Passengership-20160601-035047-14,train,30.000,35.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
passengership-14-000035000ms,Passengership/14.wav,Passengership,1,QUEEN OF,queen of,Passengership-20160601-035047-14,train,35.000,40.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
passengership-14-000040000ms,Passengership/14.wav,Passengership,1,QUEEN OF,queen of,Passengership-20160601-035047-14,train,40.000,45.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
passengership-16-000000000ms,Passengership/16.wav,Passengership,1,MALASPINA,malaspina,Passengership-20160604-040249-16,test,0.000,5.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
passengership-16-000005000ms,Passengership/16.wav,Passengership,1,MALASPINA,malaspina,Passengership-20160604-040249-16,test,5.000,10.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
passengership-17-000000000ms,Passengership/17.wav,Passengership,1,COASTAL RENAISSANCE,coastal renaissance,Passengership-20160606-153056-17,train,0.000,5.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
passengership-17-000005000ms,Passengership/17.wav,Passengership,1,COASTAL RENAISSANCE,coastal renaissance,Passengership-20160606-153056-17,train,5.000,10.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
passengership-17-000010000ms,Passengership/17.wav,Passengership,1,COASTAL RENAISSANCE,coastal renaissance,Passengership-20160606-153056-17,train,10.000,15.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
passengership-17-000015000ms,Passengership/17.wav,Passengership,1,COASTAL RENAISSANCE,coastal renaissance,Passengership-20160606-153056-17,train,15.000,20.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
passengership-17-000020000ms,Passengership/17.wav,Passengership,1,COASTAL RENAISSANCE,coastal renaissance,Passengership-20160606-153056-17,train,20.000,25.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
passengership-23-000000000ms,Passengership/23.wav,Passengership,1,BOWEN QUEEN,bowen queen,Passengership-20160629-135115-23,train,0.000,5.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
passengership-23-000005000ms,Passengership/23.wav,Passengership,1,BOWEN QUEEN,bowen queen,Passengership-20160629-135115-23,train,5.000,10.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
passengership-23-000010000ms,Passengership/23.wav,Passengership,1,BOWEN QUEEN,bowen queen,Passengership-20160629-135115-23,train,10.000,15.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
passengership-23-000015000ms,Passengership/23.wav,Passengership,1,BOWEN QUEEN,bowen queen,Passengership-20160629-135115-23,train,15.000,20.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
passengership-23-000020000ms,Passengership/23.wav,Passengership,1,BOWEN QUEEN,bowen queen,Passengership-20160629-135115-23,train,20.000,25.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
passengership-23-000025000ms,Passengership/23.wav,Passengership,1,BOWEN QUEEN,bowen queen,Passengership-20160629-135115-23,train,25.000,30.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
passengership-23-000030000ms,Passengership/23.wav,Passengership,1,BOWEN QUEEN,bowen queen,Passengership-20160629-135115-23,train,30.000,35.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
passengership-23-000035000ms,Passengership/23.wav,Passengership,1,BOWEN QUEEN,bowen queen,Passengership-20160629-135115-23,train,35.000,40.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
passengership-23-000040000ms,Passengership/23.wav,Passengership,1,BOWEN QUEEN,bowen queen,Passengership-20160629-135115-23,train,40.000,45.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
passengership-23-000045000ms,Passengership/23.wav,Passengership,1,BOWEN QUEEN,bowen queen,Passengership-20160629-135115-23,train,45.000,50.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
passengership-23-000050000ms,Passengership/23.wav,Passengership,1,BOWEN QUEEN,bowen queen,Passengership-20160629-135115-23,train,50.000,55.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
passengership-23-000055000ms,Passengership/23.wav,Passengership,1,BOWEN QUEEN,bowen queen,Passengership-20160629-135115-23,train,55.000,60.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
passengership-23-000060000ms,Passengership/23.wav,Passengership,1,BOWEN QUEEN,bowen queen,Passengership-20160629-135115-23,train,60.000,65.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
passengership-23-000065000ms,Passengership/23.wav,Passengership,1,BOWEN QUEEN,bowen queen,Passengership-20160629-135115-23,train,65.000,70.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
passengership-23-000070000ms,Passengership/23.wav,Passengership,1,BOWEN QUEEN,bowen queen,Passengership-20160629-135115-23,train,70.000,75.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
passengership-23-000075000ms,Passengership/23.wav,Passengership,1,BOWEN QUEEN,bowen queen,Passengership-20160629-135115-23,train,75.000,80.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
passengership-23-000080000ms,Passengership/23.wav,Passengership,1,BOWEN QUEEN,bowen queen,Passengership-20160629-135115-23,train,80.000,85.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
passengership-23-000085000ms,Passengership/23.wav,Passengership,1,BOWEN QUEEN,bowen queen,Passengership-20160629-135115-23,train,85.000,90.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
passengership-23-000090000ms,Passengership/23.wav,Passengership,1,BOWEN QUEEN,bowen queen,Passengership-20160629-135115-23,train,90.000,95.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
passengership-23-000095000ms,Passengership/23.wav,Passengership,1,BOWEN QUEEN,bowen queen,Passengership-20160629-135115-23,train,95.000,100.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
passengership-23-000100000ms,Passengership/23.wav,Passengership,1,BOWEN QUEEN,bowen queen,Passengership-20160629-135115-23,train,100.000,105.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
passengership-23-000105000ms,Passengership/23.wav,Passengership,1,BOWEN QUEEN,bowen queen,Passengership-20160629-135115-23,train,105.000,110.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
passengership-23-000110000ms,Passengership/23.wav,Passengership,1,BOWEN QUEEN,bowen queen,Passengership-20160629-135115-23,train,110.000,115.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
passengership-23-000115000ms,Passengership/23.wav,Passengership,1,BOWEN QUEEN,bowen queen,Passengership-20160629-135115-23,train,115.000,120.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
passengership-23-000120000ms,Passengership/23.wav,Passengership,1,BOWEN QUEEN,bowen queen,Passengership-20160629-135115-23,train,120.000,125.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
passengership-23-000125000ms,Passengership/23.wav,Passengership,1,BOWEN QUEEN,bowen queen,Passengership-20160629-135115-23,train,125.000,130.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
passengership-27-000000000ms,Passengership/27.wav,Passengership,1,KENNICOTT,kennicott,Passengership-20160724-035758-27,train,0.000,5.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
passengership-27-000005000ms,Passengership/27.wav,Passengership,1,KENNICOTT,kennicott,Passengership-20160724-035758-27,train,5.000,10.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
passengership-27-000010000ms,Passengership/27.wav,Passengership,1,KENNICOTT,kennicott,Passengership-20160724-035758-27,train,10.000,15.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
passengership-27-000015000ms,Passengership/27.wav,Passengership,1,KENNICOTT,kennicott,Passengership-20160724-035758-27,train,15.000,20.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
passengership-27-000020000ms,Passengership/27.wav,Passengership,1,KENNICOTT,kennicott,Passengership-20160724-035758-27,train,20.000,25.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
passengership-27-000025000ms,Passengership/27.wav,Passengership,1,KENNICOTT,kennicott,Passengership-20160724-035758-27,train,25.000,30.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
passengership-29-000000000ms,Passengership/29.wav,Passengership,1,CRYSTAL SERENITY,crystal serenity,Passengership-20160727-111808-29,validation,0.000,5.000,32000,a096d5adb0f3e91e4b529c2a1eab4104386318f9825cc05a39470d410e2f4cba
